,ID,Case Number,Date,Block,IUCR,primarytype,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,day,hour,year,month,week,ymd,time
87,9600109,HX250520,4/21/2014 6:00,072XX W THORNDALE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1126686,1938612,2014,5/7/2014 0:40,41.98788804,-87.80941093,"(41.987888043, -87.809410934)",111,6,2014,4,16,4/21/2014,1562
88,9575278,HX225758,4/16/2014 10:30,066XX W SCHREIBER AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1130725,1942366,2014,5/4/2014 0:39,41.9981206,-87.79446802,"(41.998120595, -87.79446802)",106,10,2014,4,16,4/16/2014,1557
89,9574274,HX224534,4/15/2014 14:30,054XX N NEWLAND AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1129306,1935701,2014,5/4/2014 0:39,41.97985559,-87.79984088,"(41.979855591, -87.799840878)",105,14,2014,4,16,4/15/2014,1556
90,9562720,HX214351,4/7/2014 14:00,061XX N NORTHWEST HWY,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1128743,1940899,2014,5/7/2014 0:40,41.99412901,-87.80179277,"(41.994129007, -87.801792773)",97,14,2014,4,14,4/7/2014,1548
91,9562372,HX214097,4/6/2014 13:00,063XX W RAVEN ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1611,16,45,10,5,1132968,1940904,2014,4/15/2014 0:40,41.99406971,-87.78625099,"(41.994069712, -87.786250993)",96,13,2014,4,14,4/6/2014,1547
92,9549481,HX201450,3/28/2014 2:00,061XX N NEWBURG AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1130519,1940466,2014,4/5/2014 0:39,41.99291038,-87.79526976,"(41.99291038, -87.795269758)",87,2,2014,3,13,3/28/2014,1538
93,9574031,HX224522,3/25/2014 2:45,072XX W PETERSON AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1612,16,41,10,5,1126724,1939389,2014,4/28/2014 0:39,41.99001957,-87.80925368,"(41.99001957, -87.809253676)",84,2,2014,3,13,3/25/2014,1535
94,9537949,HX191219,3/19/2014 15:30,061XX N NETTLETON AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1130605,1940625,2014,4/13/2014 0:40,41.99334521,-87.79494974,"(41.993345207, -87.794949735)",78,15,2014,3,12,3/19/2014,1529
95,9535856,HX189522,3/18/2014 13:40,055XX N NEWLAND AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1129309,1936402,2014,3/22/2014 0:39,41.98177915,-87.79981379,"(41.981779153, -87.799813787)",77,13,2014,3,12,3/18/2014,1528
96,9532876,HX186859,3/15/2014 21:00,068XX W RAVEN ST,610,BURGLARY,FORCIBLE ENTRY,BARBERSHOP,FALSE,FALSE,1611,16,41,10,5,1129573,1940358,2014,3/22/2014 0:39,41.99263028,-87.79875204,"(41.992630276, -87.798752036)",74,21,2014,3,11,3/15/2014,1525
97,9531594,HX185159,3/14/2014 20:57,049XX N NATOMA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1131199,1932727,2014,4/4/2014 0:38,41.97166208,-87.79294802,"(41.971662081, -87.792948023)",73,20,2014,3,11,3/14/2014,1524
98,9531720,HX185272,3/14/2014 18:40,059XX N MULLIGAN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1622,16,45,10,5,1132897,1939071,2014,4/15/2014 0:40,41.98904105,-87.78655522,"(41.989041045, -87.786555216)",73,18,2014,3,11,3/14/2014,1524
99,9526625,HX180997,3/11/2014 12:45,061XX W THORNDALE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1622,16,45,10,5,1134198,1939201,2014,4/4/2014 0:38,41.98937488,-87.7817668,"(41.989374883, -87.781766796)",70,12,2014,3,11,3/11/2014,1521
100,9517433,HX172989,3/2/2014 9:00,064XX W HIGGINS AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1613,16,41,10,5,1131951,1934641,2014,3/28/2014 0:40,41.97690123,-87.79013814,"(41.976901234, -87.790138136)",61,9,2014,3,9,3/2/2014,1512
101,9505015,HX160135,2/21/2014 21:20,064XX N NEW ENGLAND AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1129745,1942773,2014,4/18/2014 0:39,41.99925431,-87.79806382,"(41.999254306, -87.79806382)",52,21,2014,2,8,2/21/2014,1503
102,9500755,HX155860,2/16/2014 22:30,055XX N NEENAH AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1131887,1936315,2014,3/12/2014 0:41,41.98149596,-87.79033447,"(41.981495962, -87.790334472)",47,22,2014,2,7,2/16/2014,1498
103,9490418,HX144476,2/8/2014 18:30,050XX N MONTCLARE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1128021,1932930,2014,2/16/2014 0:39,41.97227355,-87.8046296,"(41.972273547, -87.8046296)",39,18,2014,2,6,2/8/2014,1490
104,9481498,HX134693,1/22/2014 9:00,058XX N EAST CIRCLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1612,16,41,10,5,1129331,1938541,2014,3/6/2014 0:40,41.9876484,-87.79968386,"(41.987648399, -87.799683861)",22,9,2014,1,4,1/22/2014,1473
105,9459605,HX112835,1/13/2014 3:00,057XX N OTTAWA AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1612,16,41,10,5,1124305,1937431,2014,1/26/2014 0:39,41.98468689,-87.81819475,"(41.984686892, -87.81819475)",13,3,2014,1,2,1/13/2014,1464
106,9461559,HX114565,1/12/2014 22:00,057XX N MEADE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1622,16,45,10,5,1134615,1937613,2014,2/2/2014 0:39,41.98500989,-87.7802707,"(41.985009894, -87.780270697)",12,22,2014,1,2,1/12/2014,1463
107,9459607,HX112591,1/11/2014 16:00,059XX N MULLIGAN AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1622,16,45,10,5,1132897,1939145,2014,1/17/2014 0:40,41.98924411,-87.78655348,"(41.989244107, -87.786553479)",11,16,2014,1,2,1/11/2014,1462
108,9457422,HX110233,1/11/2014 2:20,075XX W MYRTLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1612,16,41,10,5,1125102,1940605,2014,5/2/2014 0:40,41.99338348,-87.81519278,"(41.993383477, -87.81519278)",11,2,2014,1,2,1/11/2014,1462
109,9457336,HX110109,1/10/2014 22:00,061XX W PETERSON AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1611,16,45,10,5,1134434,1939538,2014,1/26/2014 0:39,41.99029547,-87.78089074,"(41.990295466, -87.78089074)",10,22,2014,1,2,1/10/2014,1461
110,9463090,HX109640,1/10/2014 10:00,060XX N MILWAUKEE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,45,10,5,1134385,1939576,2014,4/15/2014 0:40,41.99040061,-87.78107007,"(41.990400609, -87.781070074)",10,10,2014,1,2,1/10/2014,1461
111,9457489,HX109875,1/10/2014 5:30,061XX W MIAMI AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1611,16,45,10,5,1134602,1939795,2014,1/26/2014 0:39,41.99099772,-87.78026669,"(41.99099772, -87.780266685)",10,5,2014,1,2,1/10/2014,1461
112,9457634,HX110406,1/9/2014 21:00,077XX W CATALPA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1123939,1935557,2014,3/12/2014 0:41,41.97955047,-87.81958223,"(41.979550469, -87.819582229)",9,21,2014,1,2,1/9/2014,1460
113,9440177,HW584098,12/26/2013 3:00,058XX N MELVINA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1622,16,45,10,5,1133884,1938813,2013,2/25/2014 17:28,41.98831572,-87.78293093,"(41.988315721, -87.782930929)",360,3,2013,12,52,12/26/2013,1446
114,9426525,HW570130,12/13/2013 13:30,065XX W HIGGINS AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1613,16,41,10,5,1131704,1934747,2013,12/20/2013 21:04,41.9771964,-87.79104401,"(41.977196402, -87.791044013)",347,13,2013,12,50,12/13/2013,1433
115,9413354,HW556869,12/3/2013 10:00,049XX N NORMANDY AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1130949,1932613,2013,12/9/2013 22:10,41.97135358,-87.79386997,"(41.971353577, -87.793869965)",337,10,2013,12,49,12/3/2013,1423
116,9409643,HW552914,11/29/2013 21:00,068XX W RAVEN ST,610,BURGLARY,FORCIBLE ENTRY,BARBERSHOP,FALSE,FALSE,1611,16,41,10,5,1129573,1940358,2013,12/4/2013 21:18,41.99263028,-87.79875204,"(41.992630276, -87.798752036)",333,21,2013,11,48,11/29/2013,1419
117,9409017,HW551498,11/28/2013 18:00,049XX N NORMANDY AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1130951,1932775,2013,12/12/2013 12:49,41.97179809,-87.79385886,"(41.971798087, -87.793858859)",332,18,2013,11,48,11/28/2013,1418
118,9393348,HW537152,11/16/2013 18:45,070XX W HIGGINS AVE,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,1613,16,41,10,5,1128245,1935856,2013,12/12/2013 12:35,41.98029899,-87.80373938,"(41.980298994, -87.803739378)",320,18,2013,11,46,11/16/2013,1406
119,9471626,HX124724,11/15/2013 0:00,062XX N NAGLE AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1611,16,41,10,5,1132583,1941165,2013,1/31/2014 15:58,41.99479266,-87.7876611,"(41.994792659, -87.787661096)",319,0,2013,11,46,11/15/2013,1405
120,9378413,HW521588,11/5/2013 8:15,060XX W ARDMORE AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1622,16,45,10,5,1135166,1938140,2013,11/10/2013 20:58,41.98644625,-87.77823157,"(41.986446247, -87.778231574)",309,8,2013,11,45,11/5/2013,1395
121,9364636,HW507452,10/25/2013 9:00,055XX N NASHVILLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1131558,1936455,2013,11/26/2013 19:49,41.98188585,-87.7915412,"(41.981885852, -87.791541203)",298,9,2013,10,43,10/25/2013,1384
122,9353364,HW496492,10/17/2013 12:43,050XX N OTTAWA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,TRUE,FALSE,1613,16,41,10,5,1124287,1933242,2013,10/29/2013 21:57,41.97319212,-87.81835358,"(41.973192123, -87.818353579)",290,12,2013,10,42,10/17/2013,1376
123,9348434,HW492343,10/13/2013 16:00,053XX N NOTTINGHAM AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1128265,1935199,2013,11/10/2013 20:55,41.97849578,-87.80368076,"(41.97849578, -87.803680764)",286,16,2013,10,41,10/13/2013,1372
124,9346905,HW489021,10/11/2013 15:05,059XX N MELVINA AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,TRUE,FALSE,1622,16,45,10,5,1133966,1939082,2013,12/19/2013 15:02,41.98905243,-87.78262296,"(41.989052434, -87.782622958)",284,15,2013,10,41,10/11/2013,1370
125,9342281,HW485344,10/8/2013 7:20,067XX W TALCOTT AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1130207,1936106,2013,10/10/2013 8:11,41.9809515,-87.79651795,"(41.980951504, -87.796517952)",281,7,2013,10,41,10/8/2013,1367
126,9337864,HW481840,10/5/2013 13:00,048XX N NEVA AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1127611,1931574,2013,11/14/2013 22:28,41.96855947,-87.80616796,"(41.968559473, -87.806167955)",278,13,2013,10,40,10/5/2013,1364
127,9321661,HW465552,9/24/2013 12:00,049XX N NOTTINGHAM AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1128329,1932459,2013,11/8/2013 17:02,41.97097585,-87.80350772,"(41.970975852, -87.803507719)",267,12,2013,9,39,9/24/2013,1353
128,9314674,HW458507,9/19/2013 11:00,054XX N ORIOLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1124636,1935492,2013,9/29/2013 13:02,41.9793606,-87.81702033,"(41.979360602, -87.817020329)",262,11,2013,9,38,9/19/2013,1348
129,9303510,HW448139,9/11/2013 19:00,048XX N NORDICA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1128563,1931914,2013,9/24/2013 16:04,41.96947634,-87.80265967,"(41.969476341, -87.802659673)",254,19,2013,9,37,9/11/2013,1340
130,9277259,HW421495,8/23/2013 17:00,077XX W FARRAGUT AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1123936,1933985,2013,8/28/2013 17:53,41.97523678,-87.81962793,"(41.97523678, -87.819627932)",235,17,2013,8,34,8/23/2013,1321
131,9271528,HW416122,8/19/2013 22:00,051XX N NEWCASTLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1129890,1933695,2013,8/28/2013 18:01,41.97434093,-87.79773924,"(41.974340928, -87.797739238)",231,22,2013,8,34,8/19/2013,1317
132,9263317,HW407482,8/14/2013 8:30,063XX W DEVON AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,45,10,5,1132954,1942068,2013,8/18/2013 18:17,41.99726407,-87.78627514,"(41.997264072, -87.786275138)",226,8,2013,8,33,8/14/2013,1312
133,9243642,HW389305,7/31/2013 7:15,052XX N NEENAH AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1131874,1934718,2013,8/28/2013 17:38,41.97711387,-87.79041951,"(41.977113869, -87.790419509)",212,7,2013,7,31,7/31/2013,1298
134,9255449,HW400174,7/27/2013 22:30,059XX N NAGLE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1622,16,45,10,5,1132646,1938924,2013,8/14/2013 10:54,41.98864206,-87.78748189,"(41.988642057, -87.787481892)",208,22,2013,7,30,7/27/2013,1294
135,9225453,HW371008,7/20/2013 10:15,057XX N NEWCASTLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1129869,1937728,2013,8/18/2013 18:10,41.98540823,-87.79772373,"(41.985408234, -87.797723727)",201,10,2013,7,29,7/20/2013,1287
136,9224884,HW371540,7/20/2013 10:00,070XX W FARRAGUT AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1128125,1934454,2013,8/7/2013 22:21,41.9764538,-87.80421255,"(41.976453799, -87.804212553)",201,10,2013,7,29,7/20/2013,1287
137,9222302,HW368656,7/18/2013 19:20,066XX W DEVON AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1130713,1942033,2013,8/28/2013 17:30,41.99720702,-87.79451987,"(41.997207021, -87.794519873)",199,19,2013,7,29,7/18/2013,1285
138,9204010,HW349454,7/4/2013 23:55,050XX N OTTAWA AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1124207,1932834,2013,8/7/2013 22:00,41.97207385,-87.81865678,"(41.972073845, -87.818656777)",185,23,2013,7,27,7/4/2013,1271
139,9197030,HW342112,6/30/2013 12:30,078XX W THORNDALE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1123174,1938191,2013,8/26/2013 12:49,41.986791,-87.82233786,"(41.986791003, -87.822337862)",181,12,2013,6,26,6/30/2013,1267
140,9194734,HW339406,6/28/2013 13:00,061XX W PETERSON AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1611,16,45,10,5,1134434,1939538,2013,7/10/2013 22:36,41.99029547,-87.78089074,"(41.990295466, -87.78089074)",179,13,2013,6,26,6/28/2013,1265
141,9179609,HW324657,6/18/2013 7:30,073XX W RASCHER AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1126596,1935155,2013,7/17/2013 21:24,41.97840319,-87.80981969,"(41.978403194, -87.809819685)",169,7,2013,6,25,6/18/2013,1255
142,9175325,HW316272,6/12/2013 8:15,051XX N SAYRE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,TRUE,FALSE,1613,16,41,10,5,1128984,1933733,2013,4/24/2014 17:58,41.9744607,-87.80107006,"(41.974460699, -87.801070064)",163,8,2013,6,24,6/12/2013,1249
143,9159172,HW304104,6/4/2013 9:00,059XX N NORTHWEST HWY,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1611,16,41,10,5,1131257,1938981,2013,6/17/2013 20:27,41.98882265,-87.79258957,"(41.98882265, -87.792589566)",155,9,2013,6,23,6/4/2013,1241
144,9143136,HW288050,5/23/2013 10:30,060XX N MILWAUKEE AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1611,16,45,10,5,1134385,1939576,2013,5/31/2013 18:17,41.99040061,-87.78107007,"(41.990400609, -87.781070074)",143,10,2013,5,21,5/23/2013,1229
145,9142934,HW287907,5/23/2013 10:30,060XX N MILWAUKEE AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1611,16,45,10,5,1134385,1939576,2013,5/29/2013 22:43,41.99040061,-87.78107007,"(41.990400609, -87.781070074)",143,10,2013,5,21,5/23/2013,1229
146,9131792,HW276596,5/15/2013 22:00,048XX N NEVA AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1127690,1931537,2013,5/24/2013 17:54,41.96845661,-87.80587831,"(41.968456606, -87.805878307)",135,22,2013,5,20,5/15/2013,1221
147,9128106,HW272854,5/13/2013 14:00,083XX W BERWYN AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1614,16,41,10,5,1119749,1934099,2013,5/19/2013 22:09,41.97561748,-87.83502292,"(41.975617475, -87.835022918)",133,14,2013,5,20,5/13/2013,1219
148,9118403,HW263622,5/6/2013 21:00,060XX N MILWAUKEE AVE,610,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,1611,16,45,10,5,1133805,1940205,2013,5/19/2013 22:03,41.99213688,-87.78318861,"(41.992136882, -87.783188614)",126,21,2013,5,19,5/6/2013,1212
149,9097897,HW242485,4/21/2013 16:00,053XX N HARLEM AVE,610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1613,16,41,10,5,1127403,1934739,2013,5/6/2013 20:49,41.97724808,-87.80686126,"(41.977248075, -87.80686126)",111,16,2013,4,16,4/21/2013,1197
150,9095652,HW239833,4/18/2013 21:00,077XX W FARRAGUT AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1123936,1933985,2013,5/1/2013 20:16,41.97523678,-87.81962793,"(41.97523678, -87.819627932)",108,21,2013,4,16,4/18/2013,1194
151,9089490,HW234307,4/15/2013 2:00,050XX N NASHVILLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1131613,1933209,2013,11/8/2013 17:01,41.97297756,-87.79141445,"(41.972977561, -87.791414447)",105,2,2013,4,16,4/15/2013,1191
152,9088409,HW233455,4/15/2013 0:30,050XX N NATCHEZ AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1132273,1933294,2013,4/23/2013 22:18,41.97319933,-87.78898546,"(41.973199327, -87.788985455)",105,0,2013,4,16,4/15/2013,1191
153,9088283,HW233321,4/14/2013 21:17,056XX N NEW HAMPSHIRE AVE,620,BURGLARY,UNLAWFUL ENTRY,STREET,TRUE,FALSE,1612,16,41,10,5,1129126,1937503,2013,5/29/2013 4:37,41.98480353,-87.80046163,"(41.98480353, -87.800461632)",104,21,2013,4,15,4/14/2013,1190
154,9089271,HW233497,4/14/2013 21:00,051XX N NORMANDY AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1130877,1933659,2013,4/23/2013 22:19,41.97422515,-87.79411051,"(41.974225149, -87.794110513)",104,21,2013,4,15,4/14/2013,1190
155,9085073,HW229234,4/11/2013 18:30,072XX W CLARENCE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1126704,1940973,2013,4/18/2013 22:34,41.99436656,-87.80929159,"(41.994366555, -87.809291588)",101,18,2013,4,15,4/11/2013,1187
156,9082023,HW226480,4/9/2013 19:15,059XX N NAGLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1622,16,45,10,5,1132649,1939276,2013,4/12/2013 21:48,41.98960792,-87.78746261,"(41.989607924, -87.787462605)",99,19,2013,4,15,4/9/2013,1185
157,9075950,HW220444,4/3/2013 18:00,062XX W DEVON AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1611,16,45,10,5,1133270,1942074,2013,4/12/2013 21:48,41.99727499,-87.78511254,"(41.997274991, -87.785112535)",93,18,2013,4,14,4/3/2013,1179
158,9070886,HW216020,3/31/2013 12:00,077XX W ARDMORE AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1123528,1937888,2013,4/14/2013 15:36,41.98595374,-87.82104248,"(41.985953736, -87.821042482)",90,12,2013,3,13,3/31/2013,1176
159,9068627,HW213054,3/30/2013 20:33,050XX N NEENAH AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1131941,1933106,2013,4/23/2013 22:13,41.97268922,-87.7902107,"(41.972689219, -87.7902107)",89,20,2013,3,13,3/30/2013,1175
160,9078275,HW223318,3/30/2013 16:00,059XX N OCONTO AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1612,16,41,10,5,1126934,1938780,2013,4/12/2013 21:51,41.98834489,-87.80849497,"(41.988344885, -87.808494966)",89,16,2013,3,13,3/30/2013,1175
161,9066154,HW210809,3/28/2013 21:00,062XX N NAPER AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1611,16,41,10,5,1132333,1941241,2013,4/7/2013 10:43,41.99500558,-87.78857895,"(41.995005577, -87.788578951)",87,21,2013,3,13,3/28/2013,1173
162,9062731,HW198997,3/18/2013 22:00,052XX N NEENAH AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1131872,1934421,2013,3/30/2013 17:23,41.97629891,-87.79043379,"(41.976298907, -87.790433786)",77,22,2013,3,12,3/18/2013,1163
163,9053573,HW198650,3/18/2013 19:00,052XX N NEENAH AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1131872,1934459,2013,3/30/2013 17:18,41.97640318,-87.7904329,"(41.976403182, -87.790432901)",77,19,2013,3,12,3/18/2013,1163
164,9045900,HW191122,3/13/2013 20:40,049XX N NORMANDY AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1130946,1932251,2013,3/19/2013 20:38,41.97036027,-87.79388938,"(41.970360265, -87.793889378)",72,20,2013,3,11,3/13/2013,1158
165,9038762,HW184969,3/8/2013 16:00,065XX W FOSTER AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1131447,1934130,2013,3/23/2013 15:01,41.97550776,-87.79200348,"(41.975507755, -87.792003475)",67,16,2013,3,10,3/8/2013,1153
166,9061123,HW206124,3/8/2013 0:01,077XX W FARRAGUT AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1123936,1933985,2013,4/5/2013 22:30,41.97523678,-87.81962793,"(41.97523678, -87.819627932)",67,0,2013,3,10,3/8/2013,1153
167,9043974,HW189481,3/5/2013 16:15,072XX W CLARENCE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1127000,1941052,2013,3/23/2013 14:55,41.99457836,-87.80820096,"(41.994578363, -87.808200963)",64,16,2013,3,10,3/5/2013,1150
168,9032112,HW179371,3/4/2013 16:30,054XX N NEWCASTLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1129948,1935618,2013,3/17/2013 11:30,41.97961684,-87.79748172,"(41.979616835, -87.797481715)",63,16,2013,3,10,3/4/2013,1149
169,9030242,HW177060,3/2/2013 18:00,061XX N NORTHWEST HWY,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1611,16,41,10,5,1129265,1940490,2013,3/25/2013 22:40,41.99299777,-87.79988197,"(41.992997766, -87.799881965)",61,18,2013,3,9,3/2/2013,1147
170,9028400,HW175631,3/1/2013 15:00,050XX N NATCHEZ AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1132270,1932967,2013,3/17/2013 11:49,41.97230206,-87.78900413,"(41.97230206, -87.789004127)",60,15,2013,3,9,3/1/2013,1146
171,9024162,HW171590,2/26/2013 19:14,049XX N NORDICA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1128648,1932700,2013,3/7/2013 15:46,41.97163176,-87.80232921,"(41.971631762, -87.802329207)",57,19,2013,2,9,2/26/2013,1143
172,9018513,HW164986,2/21/2013 8:00,049XX N NEWLAND AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1129305,1932674,2013,3/7/2013 15:44,41.97154922,-87.79991388,"(41.971549215, -87.799913875)",52,8,2013,2,8,2/21/2013,1138
