beat,time,knox600ft,knox1200ft,knox1800ft,knox2400ft,knox3000ft,p600ft,p1200ft,p1800ft,p2400ft,p3000ft
beat1733,1,3.55434782609,11.2608695652,12.7826086957,19.0434782609,23.75,0.03000000,0.01000000,0.19000000,0.42000000,0.47000000
beat1733,4,5.61956521739,16.1304347826,21.7391304348,31.6413043478,37.5326086957,0.03000000,0.01000000,0.30000000,0.67000000,0.63000000
beat1733,7,5.16304347826,19.9891304348,29.8043478261,40.7608695652,51.2065217391,0.10000000,0.03000000,0.27000000,0.51000000,0.69000000
beat1733,10,10.2934782609,31.652173913,47.5652173913,60.5217391304,74.597826087,0.01000000,0.01000000,0.01000000,0.13000000,0.24000000
beat1733,13,13.5543478261,38.5108695652,60.5652173913,84.6195652174,104.217391304,0.01000000,0.01000000,0.01000000,0.09000000,0.16000000
beat1212,1,13.2110091743,38.8348623853,65.3486238532,86.3348623853,102.211009174,0.15000000,0.40000000,0.58000000,0.54000000,0.50000000
beat1212,4,39.5688073394,101.747706422,194.5,254.013761468,301.605504587,0.13000000,0.95000000,0.60000000,0.59000000,0.38000000
beat1212,7,61.8669724771,187.417431193,324.596330275,441.183486239,502.036697248,0.07000000,0.55000000,0.67000000,0.62000000,0.59000000
beat1212,10,86.8623853211,247.064220183,418.169724771,572.908256881,665.330275229,0.10000000,0.61000000,0.57000000,0.53000000,0.39000000
beat1212,13,98.7752293578,301.766055046,530.458715596,725.334862385,822.711009174,0.14000000,0.69000000,0.73000000,0.70000000,0.51000000
beat1713,1,1.2962962963,1.11111111111,3.37037037037,4.66666666667,5.66666666667,0.17000000,0.56000000,0.09000000,0.16000000,0.27000000
beat1713,4,2.62962962963,6.5,9.77777777778,12.3888888889,13.4259259259,0.10000000,0.02000000,0.04000000,0.15000000,0.20000000
beat1713,7,5.16666666667,10.7407407407,17.9074074074,25.1111111111,28.5925925926,0.03000000,0.05000000,0.32000000,0.09000000,0.48000000
beat1713,10,5.16666666667,12.8703703704,19.3703703704,29.3148148148,30.7222222222,0.06000000,0.08000000,0.40000000,0.27000000,0.29000000
beat1713,13,5.55555555556,11.1666666667,23.5185185185,34.2037037037,40.5740740741,0.10000000,0.19000000,0.24000000,0.26000000,0.21000000
beat821,1,1.43181818182,11.5378787879,19.5833333333,23.3106060606,29.8484848485,0.81000000,0.08000000,0.09000000,0.25000000,0.14000000
beat821,4,8.2803030303,29.5303030303,42.7424242424,55.8181818182,71.5757575758,0.25000000,0.05000000,0.16000000,0.60000000,0.33000000
beat821,7,10.0606060606,35.4242424242,67.2424242424,87.6212121212,114.96969697,0.65000000,0.38000000,0.36000000,0.53000000,0.32000000
beat821,10,14.9015151515,54.0681818182,91.6136363636,119.075757576,154.977272727,0.61000000,0.44000000,0.47000000,0.66000000,0.72000000
beat821,13,18.4242424242,69.5,119.431818182,166.606060606,207.803030303,0.77000000,0.50000000,0.40000000,0.64000000,0.65000000
beat1532,1,0.673469387755,2.32653061224,3.33673469388,7.97959183673,12.0612244898,0.53000000,0.91000000,0.94000000,0.84000000,0.22000000
beat1532,4,3.18367346939,8.4693877551,25.5816326531,35.806122449,45.6530612245,0.55000000,1.00000000,0.75000000,0.83000000,0.78000000
beat1532,7,7.54081632653,22.306122449,50.7142857143,68.1836734694,84.2040816327,0.23000000,0.68000000,0.22000000,0.37000000,0.50000000
beat1532,10,9.79591836735,36.7959183673,73.3571428571,97.7040816327,114.102040816,0.28000000,0.15000000,0.07000000,0.23000000,0.36000000
beat1532,13,15.5510204082,50.5102040816,96.1224489796,123.408163265,149.091836735,0.06000000,0.04000000,0.08000000,0.10000000,0.19000000
beat1423,1,6.42857142857,26.6753246753,33.5,46.9220779221,50.3961038961,0.39000000,0.36000000,0.15000000,0.01000000,0.06000000
beat1423,4,25.2662337662,72.1363636364,126.175324675,138.694805195,149.0,0.64000000,0.76000000,0.11000000,0.12000000,0.28000000
beat1423,7,38.6493506494,126.11038961,203.668831169,247.006493506,251.402597403,0.50000000,0.70000000,0.60000000,0.25000000,0.07000000
beat1423,10,59.1753246753,176.396103896,279.636363636,337.019480519,337.649350649,0.43000000,0.48000000,0.46000000,0.30000000,0.20000000
beat1423,13,76.987012987,211.227272727,352.493506494,409.701298701,430.097402597,0.13000000,0.36000000,0.50000000,0.33000000,0.29000000
beat231,1,0.810810810811,3.28378378378,3.72972972973,3.86486486486,5.18918918919,0.47000000,0.42000000,0.77000000,0.96000000,0.99000000
beat231,4,2.37837837838,10.5810810811,14.5405405405,20.1216216216,20.472972973,0.93000000,0.32000000,0.92000000,0.77000000,0.96000000
beat231,7,3.91891891892,17.6216216216,30.8513513514,42.6756756757,46.0675675676,0.99000000,0.44000000,0.86000000,0.79000000,0.96000000
beat231,10,6.59459459459,28.2567567568,42.2837837838,52.5810810811,63.4594594595,0.90000000,0.42000000,0.71000000,0.58000000,0.90000000
beat231,13,11.3513513514,32.8108108108,58.9189189189,74.7432432432,81.3648648649,0.93000000,0.39000000,0.47000000,0.24000000,0.87000000
beat2033,1,0.0,0.0,0.0,0.0,0.0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
beat2033,4,0.166666666667,0.619047619048,1.42857142857,1.97619047619,1.0,0.85000000,0.75000000,0.34000000,0.56000000,0.89000000
beat2033,7,0.738095238095,4.90476190476,9.0,12.9047619048,13.1428571429,0.81000000,0.60000000,0.71000000,0.42000000,0.94000000
beat2033,10,1.21428571429,5.33333333333,9.0,12.8095238095,13.1428571429,0.82000000,0.73000000,0.70000000,0.44000000,0.96000000
beat2033,13,1.2380952381,6.38095238095,11.2142857143,15.7380952381,15.1428571429,0.85000000,0.77000000,0.83000000,0.32000000,0.87000000
beat1225,1,0.25,-0.025,1.375,1.275,1.85,0.29000000,0.73000000,0.16000000,0.66000000,0.55000000
beat1225,4,0.425,1.65,2.175,3.625,5.05,0.53000000,0.83000000,0.68000000,0.18000000,0.33000000
beat1225,7,2.925,4.1,8.275,9.275,11.7,0.21000000,0.34000000,0.37000000,0.15000000,0.39000000
beat1225,10,4.25,7.45,11.675,15.15,16.875,0.37000000,0.65000000,0.67000000,0.26000000,0.79000000
beat1225,13,4.3,6.725,12.85,16.075,19.1,0.38000000,0.70000000,0.51000000,0.33000000,0.71000000
beat214,1,1.46774193548,2.72580645161,5.25806451613,6.11290322581,7.48387096774,0.07000000,0.10000000,0.06000000,0.45000000,0.26000000
beat214,4,1.87096774194,9.01612903226,16.7903225806,21.3709677419,26.6774193548,0.45000000,0.29000000,0.42000000,0.84000000,0.67000000
beat214,7,5.25806451613,14.935483871,30.2580645161,40.935483871,50.3709677419,0.61000000,0.66000000,0.62000000,0.91000000,0.61000000
beat214,10,6.46774193548,18.8548387097,34.5161290323,46.2741935484,56.1290322581,0.43000000,0.53000000,0.69000000,0.98000000,0.97000000
beat214,13,8.53225806452,22.6935483871,41.2096774194,58.8064516129,70.5483870968,0.42000000,0.75000000,0.81000000,0.98000000,0.98000000
beat1132,1,2.58510638298,8.27659574468,12.2978723404,18.3829787234,18.4361702128,0.30000000,0.33000000,0.49000000,0.71000000,0.97000000
beat1132,4,4.65957446809,17.6170212766,30.9787234043,47.4893617021,53.1808510638,0.72000000,0.62000000,0.81000000,0.72000000,0.98000000
beat1132,7,7.47872340426,26.4680851064,55.0319148936,89.0531914894,97.585106383,0.83000000,0.89000000,0.87000000,0.67000000,0.75000000
beat1132,10,9.95744680851,37.9680851064,71.8191489362,115.340425532,133.255319149,0.87000000,0.97000000,0.95000000,0.98000000,0.92000000
beat1132,13,12.9787234043,53.670212766,88.4787234043,152.074468085,178.531914894,0.93000000,0.91000000,0.95000000,0.99000000,0.98000000
beat1811,1,5.21621621622,9.33783783784,11.9864864865,17.972972973,22.6351351351,0.06000000,0.35000000,0.46000000,0.23000000,0.21000000
beat1811,4,8.48648648649,22.8918918919,34.1621621622,44.5945945946,55.5540540541,0.39000000,0.46000000,0.67000000,0.81000000,0.33000000
beat1811,7,15.6756756757,43.9864864865,56.5675675676,67.5405405405,90.9189189189,0.09000000,0.16000000,0.48000000,0.89000000,0.42000000
beat1811,10,18.6621621622,46.9594594595,70.1216216216,90.3108108108,116.0,0.18000000,0.08000000,0.18000000,0.50000000,0.24000000
beat1811,13,23.0540540541,59.1081081081,82.3648648649,94.2702702703,132.108108108,0.10000000,0.11000000,0.24000000,0.65000000,0.30000000
beat511,1,5.23300970874,10.3106796117,12.9417475728,16.0048543689,19.6747572816,0.03000000,0.04000000,0.35000000,0.76000000,0.89000000
beat511,4,13.2572815534,35.1262135922,52.4514563107,69.9126213592,88.1165048544,0.01000000,0.02000000,0.05000000,0.10000000,0.25000000
beat511,7,16.8155339806,46.1990291262,69.7669902913,97.4902912621,132.344660194,0.05000000,0.06000000,0.43000000,0.69000000,0.71000000
beat511,10,23.9805825243,62.067961165,104.781553398,134.995145631,183.32038835,0.03000000,0.01000000,0.10000000,0.37000000,0.43000000
beat511,13,29.4611650485,82.9854368932,139.441747573,173.053398058,233.150485437,0.01000000,0.01000000,0.03000000,0.40000000,0.38000000
beat1932,1,4.36538461538,8.25961538462,12.6346153846,21.2596153846,28.3076923077,0.06000000,0.34000000,0.72000000,0.76000000,0.32000000
beat1932,4,6.0,17.4326923077,30.5480769231,51.3557692308,63.3365384615,0.33000000,0.39000000,0.51000000,0.30000000,0.37000000
beat1932,7,7.09615384615,26.9423076923,54.5192307692,86.625,107.307692308,0.69000000,0.74000000,0.29000000,0.12000000,0.18000000
beat1932,10,8.34615384615,31.7788461538,61.6442307692,108.653846154,134.048076923,0.87000000,0.96000000,0.76000000,0.25000000,0.27000000
beat1932,13,10.9038461538,42.8846153846,78.4326923077,134.096153846,163.75,0.82000000,0.91000000,0.79000000,0.31000000,0.42000000
beat1135,1,4.51111111111,7.23333333333,7.81111111111,10.4888888889,11.9555555556,0.02000000,0.03000000,0.06000000,0.07000000,0.36000000
beat1135,4,10.4222222222,22.0888888889,26.9111111111,34.5777777778,44.8777777778,0.02000000,0.02000000,0.03000000,0.05000000,0.60000000
beat1135,7,14.9444444444,29.7222222222,40.2555555556,50.4,68.5555555556,0.10000000,0.23000000,0.21000000,0.32000000,1.00000000
beat1135,10,20.6,42.9333333333,55.1222222222,66.5555555556,92.1666666667,0.03000000,0.03000000,0.04000000,0.18000000,0.88000000
beat1135,13,27.8555555556,56.1333333333,67.7333333333,86.7888888889,114.355555556,0.01000000,0.01000000,0.01000000,0.04000000,0.79000000
beat925,1,5.38157894737,10.6052631579,14.9210526316,18.7894736842,24.3026315789,0.01000000,0.01000000,0.05000000,0.05000000,0.04000000
beat925,4,7.15789473684,15.2368421053,22.2894736842,23.6315789474,33.8684210526,0.02000000,0.01000000,0.08000000,0.11000000,0.01000000
beat925,7,11.9210526316,22.4342105263,32.2236842105,41.6447368421,57.7368421053,0.01000000,0.01000000,0.19000000,0.23000000,0.01000000
beat925,10,14.1842105263,27.8684210526,37.6973684211,59.1973684211,71.2368421053,0.01000000,0.01000000,0.24000000,0.27000000,0.07000000
beat925,13,14.4736842105,31.5921052632,44.7763157895,67.6052631579,83.2631578947,0.01000000,0.02000000,0.24000000,0.36000000,0.11000000
beat2524,1,1.01612903226,1.32258064516,2.87096774194,2.74193548387,3.08064516129,0.10000000,0.24000000,0.08000000,0.26000000,0.27000000
beat2524,4,2.08064516129,5.35483870968,11.6935483871,12.9677419355,13.7258064516,0.55000000,0.47000000,0.14000000,0.65000000,0.80000000
beat2524,7,5.32258064516,10.2419354839,16.8870967742,23.6451612903,26.7096774194,0.18000000,0.26000000,0.53000000,0.66000000,0.74000000
beat2524,10,11.2580645161,19.5806451613,33.7096774194,38.5806451613,44.8709677419,0.02000000,0.11000000,0.08000000,0.21000000,0.21000000
beat2524,13,10.5967741935,23.2096774194,39.8387096774,47.564516129,53.6774193548,0.08000000,0.08000000,0.05000000,0.27000000,0.28000000
beat1211,1,2.08333333333,5.85185185185,13.6759259259,17.6574074074,19.537037037,0.56000000,0.92000000,0.61000000,0.51000000,0.61000000
beat1211,4,7.75925925926,21.9907407407,41.3518518519,49.4444444444,59.7592592593,0.36000000,0.82000000,0.91000000,0.82000000,0.90000000
beat1211,7,12.787037037,38.3518518519,64.4722222222,88.712962963,107.861111111,0.46000000,0.84000000,0.97000000,0.99000000,0.94000000
beat1211,10,21.037037037,58.787037037,99.287037037,127.861111111,157.703703704,0.23000000,0.57000000,0.91000000,0.99000000,0.95000000
beat1211,13,28.8611111111,87.5185185185,138.222222222,184.972222222,217.972222222,0.22000000,0.76000000,0.84000000,0.98000000,0.93000000
beat1611,1,3.0641025641,3.97435897436,4.10256410256,6.62820512821,6.24358974359,0.01000000,0.02000000,0.07000000,0.28000000,0.49000000
beat1611,4,3.32051282051,4.01282051282,8.73076923077,10.5384615385,13.358974359,0.03000000,0.08000000,0.07000000,0.41000000,0.37000000
beat1611,7,3.29487179487,5.87179487179,10.9358974359,16.5897435897,22.0384615385,0.03000000,0.20000000,0.10000000,0.33000000,0.44000000
beat1611,10,5.82051282051,8.94871794872,18.3205128205,26.8461538462,31.7948717949,0.01000000,0.08000000,0.01000000,0.06000000,0.12000000
beat1611,13,8.39743589744,12.2820512821,23.2051282051,33.4743589744,43.5769230769,0.01000000,0.05000000,0.01000000,0.02000000,0.11000000
beat411,1,3.52173913043,5.33695652174,9.66304347826,17.3043478261,20.1304347826,0.10000000,0.72000000,0.43000000,0.20000000,0.26000000
beat411,4,6.73913043478,11.4347826087,26.4891304348,42.152173913,53.7608695652,0.24000000,0.82000000,0.16000000,0.03000000,0.03000000
beat411,7,9.1847826087,18.5108695652,39.1956521739,66.0543478261,86.8804347826,0.65000000,0.96000000,0.53000000,0.14000000,0.28000000
beat411,10,11.7934782609,25.6086956522,47.4565217391,86.6847826087,113.695652174,0.81000000,0.93000000,0.65000000,0.34000000,0.32000000
beat411,13,12.4456521739,32.9456521739,59.0,100.086956522,138.619565217,0.86000000,0.99000000,0.47000000,0.39000000,0.37000000
beat324,1,9.26966292135,23.0168539326,37.5730337079,48.7584269663,60.5168539326,0.18000000,0.20000000,0.17000000,0.28000000,0.48000000
beat324,4,20.0898876404,60.4213483146,96.4494382022,130.230337079,159.747191011,0.53000000,0.31000000,0.34000000,0.54000000,0.72000000
beat324,7,29.191011236,101.702247191,166.230337079,226.685393258,270.47752809,0.91000000,0.55000000,0.34000000,0.46000000,0.61000000
beat324,10,44.1179775281,138.370786517,218.359550562,295.646067416,349.016853933,0.45000000,0.32000000,0.25000000,0.59000000,0.88000000
beat324,13,57.0617977528,181.314606742,288.04494382,393.820224719,460.47752809,0.40000000,0.16000000,0.14000000,0.41000000,0.91000000
beat2213,1,0.0875,0.45,0.5,0.925,2.0875,0.93000000,0.93000000,0.93000000,0.79000000,0.52000000
beat2213,4,0.3375,1.4,4.7625,6.4125,11.7375,0.65000000,0.92000000,0.78000000,0.91000000,0.63000000
beat2213,7,1.9,4.6,11.9125,17.6,24.2625,0.38000000,0.75000000,0.23000000,0.22000000,0.11000000
beat2213,10,2.25,6.25,17.325,22.95,30.375,0.34000000,0.65000000,0.09000000,0.27000000,0.11000000
beat2213,13,2.775,8.4125,20.775,32.225,42.05,0.58000000,0.74000000,0.10000000,0.12000000,0.03000000
beat1014,1,2.83333333333,9.73529411765,17.1960784314,19.0196078431,21.6666666667,0.20000000,0.26000000,0.33000000,0.52000000,0.87000000
beat1014,4,9.41176470588,21.9705882353,42.0588235294,55.1078431373,63.3137254902,0.06000000,0.46000000,0.76000000,0.82000000,0.52000000
beat1014,7,13.0294117647,46.8137254902,70.362745098,96.0980392157,109.715686275,0.19000000,0.08000000,0.47000000,0.54000000,0.03000000
beat1014,10,14.7254901961,53.4607843137,97.1078431373,125.294117647,139.705882353,0.22000000,0.08000000,0.37000000,0.82000000,0.08000000
beat1014,13,19.9411764706,75.4019607843,131.617647059,166.568627451,186.803921569,0.14000000,0.05000000,0.13000000,0.76000000,0.15000000
beat2514,1,3.0,10.4295774648,17.7253521127,25.2887323944,37.9084507042,0.28000000,0.41000000,0.87000000,0.94000000,0.19000000
beat2514,4,6.20422535211,24.323943662,43.5985915493,68.7957746479,91.1478873239,0.55000000,0.10000000,0.23000000,0.19000000,0.03000000
beat2514,7,9.8661971831,37.7746478873,73.8028169014,109.014084507,144.76056338,0.12000000,0.08000000,0.02000000,0.03000000,0.01000000
beat2514,10,13.3450704225,50.6267605634,100.711267606,152.957746479,204.338028169,0.22000000,0.31000000,0.05000000,0.08000000,0.01000000
beat2514,13,18.1126760563,70.161971831,124.330985915,196.436619718,258.0,0.10000000,0.23000000,0.12000000,0.15000000,0.02000000
beat423,1,7.77083333333,16.4916666667,31.8125,54.7791666667,69.3625,0.06000000,0.40000000,0.50000000,0.33000000,0.49000000
beat423,4,19.3041666667,52.0416666667,94.0166666667,149.520833333,203.579166667,0.03000000,0.36000000,0.74000000,0.81000000,0.76000000
beat423,7,29.6,89.225,173.354166667,260.858333333,355.695833333,0.09000000,0.71000000,0.87000000,0.95000000,0.85000000
beat423,10,40.5041666667,129.816666667,236.575,377.029166667,511.141666667,0.06000000,0.58000000,0.75000000,0.94000000,0.74000000
beat423,13,49.0875,163.266666667,295.008333333,465.145833333,633.8,0.11000000,0.57000000,0.63000000,0.98000000,0.81000000
beat1214,1,7.35897435897,10.2435897436,13.9102564103,16.6666666667,23.0512820513,0.02000000,0.01000000,0.06000000,0.17000000,0.02000000
beat1214,4,8.64102564103,12.1025641026,21.9102564103,29.5384615385,39.1153846154,0.02000000,0.04000000,0.04000000,0.08000000,0.04000000
beat1214,7,11.9615384615,18.0512820513,31.5256410256,47.2051282051,59.5512820513,0.01000000,0.02000000,0.08000000,0.11000000,0.03000000
beat1214,10,13.2435897436,21.2948717949,44.3717948718,62.2564102564,76.858974359,0.02000000,0.06000000,0.04000000,0.03000000,0.06000000
beat1214,13,16.641025641,25.8974358974,60.3205128205,81.2179487179,105.384615385,0.05000000,0.12000000,0.03000000,0.02000000,0.01000000
beat1513,1,0.307692307692,2.44230769231,1.84615384615,3.44230769231,2.90384615385,0.37000000,0.11000000,0.37000000,0.08000000,0.08000000
beat1513,4,3.32692307692,6.88461538462,12.4230769231,12.9615384615,12.7884615385,0.18000000,0.11000000,0.05000000,0.03000000,0.05000000
beat1513,7,5.84615384615,13.5961538462,18.4615384615,19.25,21.0961538462,0.29000000,0.38000000,0.55000000,0.53000000,0.31000000
beat1513,10,7.78846153846,19.4038461538,26.0192307692,30.5961538462,30.1153846154,0.63000000,0.88000000,0.98000000,0.98000000,0.99000000
beat1513,13,10.6538461538,25.4615384615,31.3653846154,34.1538461538,35.4807692308,0.57000000,0.63000000,0.99000000,1.00000000,0.99000000
beat1723,1,1.89215686275,3.63725490196,6.43137254902,12.5882352941,13.5588235294,0.34000000,0.72000000,0.98000000,0.71000000,0.80000000
beat1723,4,5.01960784314,11.137254902,24.1568627451,37.4803921569,47.5196078431,0.20000000,0.66000000,0.68000000,0.54000000,0.15000000
beat1723,7,7.80392156863,24.0294117647,41.0588235294,63.0980392157,76.4803921569,0.32000000,0.22000000,0.63000000,0.55000000,0.23000000
beat1723,10,10.0294117647,33.568627451,54.3039215686,78.7941176471,103.637254902,0.22000000,0.22000000,0.41000000,0.34000000,0.22000000
beat1723,13,11.4019607843,39.4117647059,66.5490196078,100.480392157,126.166666667,0.35000000,0.26000000,0.52000000,0.63000000,0.40000000
beat1533,1,2.29,7.97,10.92,14.62,18.73,0.59000000,0.30000000,0.89000000,0.96000000,0.86000000
beat1533,4,9.85,21.17,30.3,43.51,59.2,0.10000000,0.12000000,0.98000000,0.97000000,0.83000000
beat1533,7,15.43,34.1,55.98,80.15,102.41,0.16000000,0.26000000,0.87000000,0.87000000,0.66000000
beat1533,10,17.04,42.57,69.69,98.22,127.02,0.19000000,0.39000000,0.87000000,0.99000000,0.64000000
beat1533,13,22.16,54.58,86.64,125.09,154.09,0.07000000,0.19000000,0.70000000,0.93000000,0.56000000
beat2013,1,1.17307692308,7.34615384615,11.8269230769,18.7307692308,20.5,0.87000000,0.30000000,0.35000000,0.30000000,0.55000000
beat2013,4,1.42307692308,9.11538461538,16.3653846154,21.0384615385,25.8846153846,0.69000000,0.17000000,0.37000000,0.33000000,0.48000000
beat2013,7,4.84615384615,16.6923076923,31.0576923077,38.3076923077,42.6346153846,0.60000000,0.05000000,0.30000000,0.35000000,0.70000000
beat2013,10,3.75,17.1153846154,36.4807692308,44.0961538462,50.7692307692,0.67000000,0.19000000,0.36000000,0.65000000,0.85000000
beat2013,13,5.98076923077,20.5961538462,40.5,51.9615384615,63.8846153846,0.80000000,0.28000000,0.28000000,0.68000000,0.78000000
beat1033,1,1.09677419355,2.3064516129,2.93548387097,4.04838709677,3.11290322581,0.11000000,0.01000000,0.04000000,0.02000000,0.01000000
beat1033,4,2.77419354839,6.06451612903,9.14516129032,9.3064516129,11.0806451613,0.12000000,0.08000000,0.04000000,0.07000000,0.03000000
beat1033,7,5.29032258065,9.40322580645,14.7419354839,19.7258064516,23.1129032258,0.06000000,0.03000000,0.04000000,0.04000000,0.01000000
beat1033,10,8.33870967742,15.3064516129,23.8548387097,32.435483871,37.4516129032,0.02000000,0.03000000,0.02000000,0.01000000,0.01000000
beat1033,13,9.61290322581,21.564516129,31.1290322581,41.1129032258,51.3225806452,0.05000000,0.02000000,0.05000000,0.07000000,0.01000000
beat1133,1,3.60169491525,10.7711864407,17.5254237288,29.3220338983,31.5762711864,0.35000000,0.56000000,0.49000000,0.47000000,0.68000000
beat1133,4,8.80508474576,26.5338983051,53.3728813559,80.4915254237,99.0338983051,0.62000000,0.88000000,0.54000000,0.79000000,0.68000000
beat1133,7,12.3898305085,40.8644067797,82.6101694915,127.220338983,148.677966102,0.83000000,0.72000000,0.57000000,0.50000000,0.44000000
beat1133,10,16.9152542373,51.5423728814,101.06779661,159.449152542,194.474576271,0.92000000,0.83000000,0.67000000,0.43000000,0.71000000
beat1133,13,19.6440677966,62.4491525424,118.423728814,194.652542373,230.398305085,0.97000000,0.81000000,0.76000000,0.65000000,0.88000000
beat2521,1,5.01149425287,16.9770114943,26.8908045977,34.5517241379,46.2471264368,0.04000000,0.02000000,0.06000000,0.19000000,0.49000000
beat2521,4,12.3505747126,38.9885057471,71.1091954023,99.5459770115,137.637931034,0.04000000,0.01000000,0.04000000,0.23000000,0.51000000
beat2521,7,25.0574712644,72.7356321839,132.655172414,181.82183908,238.683908046,0.01000000,0.01000000,0.01000000,0.02000000,0.13000000
beat2521,10,27.4310344828,87.316091954,175.810344828,252.810344828,316.747126437,0.02000000,0.01000000,0.02000000,0.04000000,0.24000000
beat2521,13,33.2011494253,111.936781609,218.436781609,310.385057471,410.718390805,0.05000000,0.01000000,0.01000000,0.04000000,0.16000000
beat224,1,0.628571428571,5.38571428571,9.84285714286,11.7857142857,12.0,0.83000000,0.40000000,0.31000000,0.29000000,1.00000000
beat224,4,3.05714285714,15.7571428571,29.8857142857,37.7142857143,38.0,0.87000000,0.61000000,0.20000000,0.70000000,1.00000000
beat224,7,6.61428571429,26.2285714286,47.1571428571,59.5142857143,60.0,0.51000000,0.12000000,0.13000000,0.59000000,1.00000000
beat224,10,10.6285714286,38.9142857143,68.7571428571,87.4571428571,88.0,0.44000000,0.09000000,0.17000000,0.30000000,1.00000000
beat224,13,12.1428571429,49.2,86.7428571429,105.128571429,106.0,0.52000000,0.02000000,0.03000000,0.23000000,1.00000000
beat2221,1,2.21929824561,6.72807017544,10.2192982456,15.0789473684,20.1315789474,0.57000000,0.32000000,0.34000000,0.55000000,0.65000000
beat2221,4,8.08771929825,18.2280701754,29.4122807018,42.3771929825,63.6754385965,0.38000000,0.84000000,0.65000000,0.86000000,0.80000000
beat2221,7,13.0877192982,36.3157894737,54.1052631579,71.7456140351,99.4122807018,0.16000000,0.31000000,0.43000000,0.38000000,0.19000000
beat2221,10,18.8421052632,46.649122807,70.7368421053,100.894736842,131.228070175,0.08000000,0.10000000,0.20000000,0.26000000,0.11000000
beat2221,13,21.3859649123,64.1842105263,99.8771929825,141.114035088,180.035087719,0.28000000,0.23000000,0.12000000,0.27000000,0.16000000
beat1823,1,0.3,0.0,0.9,1.9,2.0,0.79000000,1.00000000,0.75000000,0.86000000,1.00000000
beat1823,4,0.933333333333,1.3,6.53333333333,8.06666666667,8.0,0.53000000,0.92000000,0.27000000,0.06000000,1.00000000
beat1823,7,0.633333333333,1.8,8.46666666667,11.4666666667,12.0,0.87000000,0.94000000,0.37000000,0.13000000,1.00000000
beat1823,10,1.13333333333,2.53333333333,9.23333333333,12.9666666667,14.0,0.79000000,0.97000000,0.70000000,0.64000000,1.00000000
beat1823,13,3.93333333333,6.8,19.0,24.7666666667,28.0,0.46000000,0.92000000,0.84000000,0.78000000,1.00000000
beat2212,1,1.85897435897,4.44230769231,6.70512820513,9.54487179487,12.0192307692,0.34000000,0.32000000,0.55000000,0.42000000,0.67000000
beat2212,4,7.61538461538,14.2692307692,25.9358974359,36.1346153846,51.0320512821,0.15000000,0.11000000,0.35000000,0.19000000,0.33000000
beat2212,7,12.3205128205,26.3205128205,50.3525641026,63.9038461538,81.9487179487,0.02000000,0.01000000,0.04000000,0.01000000,0.12000000
beat2212,10,16.8974358974,37.1987179487,61.8525641026,86.391025641,111.320512821,0.04000000,0.01000000,0.11000000,0.07000000,0.14000000
beat2212,13,20.3846153846,41.9423076923,80.5448717949,109.108974359,143.423076923,0.09000000,0.03000000,0.08000000,0.13000000,0.09000000
beat934,1,2.66666666667,5.61904761905,10.8333333333,12.1785714286,13.0,0.19000000,0.11000000,0.08000000,0.49000000,0.62000000
beat934,4,4.34523809524,14.7857142857,25.130952381,37.25,39.0595238095,0.29000000,0.29000000,0.08000000,0.06000000,0.09000000
beat934,7,9.47619047619,27.1071428571,48.869047619,69.0595238095,71.9166666667,0.27000000,0.05000000,0.03000000,0.04000000,0.18000000
beat934,10,13.5476190476,37.2976190476,64.7023809524,86.1428571429,97.0,0.13000000,0.05000000,0.05000000,0.20000000,0.16000000
beat934,13,15.9047619048,45.380952381,80.9880952381,108.321428571,115.595238095,0.21000000,0.10000000,0.12000000,0.28000000,0.46000000
beat1223,1,7.13095238095,18.9047619048,26.3928571429,29.8928571429,35.0952380952,0.08000000,0.01000000,0.01000000,0.13000000,0.73000000
beat1223,4,10.6785714286,29.9880952381,52.9880952381,61.4761904762,72.2380952381,0.27000000,0.04000000,0.01000000,0.13000000,0.70000000
beat1223,7,14.9642857143,40.0714285714,69.2142857143,85.6071428571,102.773809524,0.53000000,0.01000000,0.03000000,0.14000000,0.80000000
beat1223,10,22.2738095238,56.369047619,100.535714286,121.880952381,149.821428571,0.36000000,0.11000000,0.06000000,0.09000000,0.64000000
beat1223,13,25.3928571429,63.0119047619,118.678571429,150.726190476,180.821428571,0.48000000,0.23000000,0.11000000,0.43000000,0.83000000
beat1833,1,9.08333333333,9.13888888889,17.5416666667,20.0,20.0,0.23000000,0.49000000,0.36000000,1.00000000,1.00000000
beat1833,4,21.0416666667,23.5138888889,43.3888888889,46.0,46.0,0.05000000,0.29000000,0.07000000,1.00000000,1.00000000
beat1833,7,34.0694444444,48.7361111111,73.9583333333,84.0,84.0,0.32000000,0.22000000,0.06000000,1.00000000,1.00000000
beat1833,10,48.4305555556,59.75,93.5555555556,108.0,108.0,0.16000000,0.19000000,0.07000000,1.00000000,1.00000000
beat1833,13,55.3333333333,74.7777777778,110.416666667,126.0,126.0,0.10000000,0.08000000,0.05000000,1.00000000,1.00000000
beat2234,1,3.87096774194,4.28225806452,7.42741935484,11.75,15.6370967742,0.04000000,0.37000000,0.59000000,0.60000000,0.84000000
beat2234,4,6.56451612903,11.7661290323,21.9838709677,35.25,43.9193548387,0.09000000,0.19000000,0.48000000,0.23000000,0.69000000
